time,event_type,floor,destination,direction,elevator_id,details
324.52,elevator_moved,7,,,Elevator_3,"Direction: DOWN, From: F8, Passengers: 1"
325.54,passenger_generated,1,2,UP,,Passenger P_0_32554
325.55,passenger_boarded,7,1,DOWN,Elevator_3,Current load: 2
325.56,elevator_moved,4,,,Elevator_1,"Direction: UP, From: F3, Passengers: 0"
325.56,elevator_moved,1,,,Elevator_2,"Direction: DOWN, From: F2, Passengers: 1"
325.56,passenger_alighted,1,,,Elevator_2,Remaining load: 0
325.56,elevator_moved,6,,,Elevator_3,"Direction: DOWN, From: F7, Passengers: 2"
326.58,passenger_boarded,1,4,UP,Elevator_2,Current load: 2
326.58,passenger_boarded,1,2,UP,Elevator_2,Current load: 2
327.53,passenger_generated,1,4,UP,,Passenger P_0_32752
326.60,elevator_moved,5,,,Elevator_1,"Direction: UP, From: F4, Passengers: 0"
326.60,elevator_moved,2,,,Elevator_2,"Direction: UP, From: F1, Passengers: 2"
326.60,passenger_alighted,2,,,Elevator_2,Remaining load: 1
326.60,elevator_moved,5,,,Elevator_3,"Direction: DOWN, From: F6, Passengers: 2"
327.61,passenger_boarded,5,7,UP,Elevator_1,Current load: 1
328.45,passenger_generated,6,1,DOWN,,Passenger P_5_32844
327.64,elevator_moved,6,,,Elevator_1,"Direction: UP, From: F5, Passengers: 1"
327.64,elevator_moved,3,,,Elevator_2,"Direction: UP, From: F2, Passengers: 1"
327.64,elevator_moved,4,,,Elevator_3,"Direction: DOWN, From: F5, Passengers: 2"
327.64,passenger_alighted,4,,,Elevator_3,Remaining load: 1
329.26,passenger_generated,8,1,DOWN,,Passenger P_7_32926
328.68,elevator_moved,7,,,Elevator_1,"Direction: UP, From: F6, Passengers: 1"
328.68,passenger_alighted,7,,,Elevator_1,Remaining load: 0
328.68,elevator_moved,4,,,Elevator_2,"Direction: UP, From: F3, Passengers: 1"
328.68,passenger_alighted,4,,,Elevator_2,Remaining load: 0
328.68,elevator_moved,3,,,Elevator_3,"Direction: DOWN, From: F4, Passengers: 1"
330.23,passenger_generated,7,1,DOWN,,Passenger P_6_33022
329.72,elevator_moved,8,,,Elevator_1,"Direction: UP, From: F7, Passengers: 0"
329.72,elevator_moved,4,,,Elevator_2,"Direction: IDLE, From: F4, Passengers: 0"
329.72,elevator_moved,2,,,Elevator_3,"Direction: DOWN, From: F3, Passengers: 1"
330.73,passenger_boarded,8,1,DOWN,Elevator_1,Current load: 1
330.78,passenger_generated,6,1,DOWN,,Passenger P_5_33078
330.76,elevator_moved,7,,,Elevator_1,"Direction: DOWN, From: F8, Passengers: 1"
330.76,elevator_moved,5,,,Elevator_2,"Direction: UP, From: F4, Passengers: 0"
330.76,elevator_moved,1,,,Elevator_3,"Direction: DOWN, From: F2, Passengers: 1"
330.76,passenger_alighted,1,,,Elevator_3,Remaining load: 0
331.77,passenger_boarded,7,1,DOWN,Elevator_1,Current load: 2
331.86,passenger_generated,7,1,DOWN,,Passenger P_6_33185
331.80,elevator_moved,6,,,Elevator_1,"Direction: DOWN, From: F7, Passengers: 2"
331.80,elevator_moved,6,,,Elevator_2,"Direction: UP, From: F5, Passengers: 0"
331.80,elevator_moved,1,,,Elevator_3,"Direction: IDLE, From: F1, Passengers: 0"
332.81,passenger_generated,1,6,UP,,Passenger P_0_33281
332.81,passenger_boarded,6,1,DOWN,Elevator_1,Current load: 4
332.81,passenger_boarded,6,1,DOWN,Elevator_1,Current load: 4
332.83,passenger_boarded,1,4,UP,Elevator_3,Current load: 2
332.83,passenger_boarded,1,6,UP,Elevator_3,Current load: 2
333.07,passenger_generated,7,8,UP,,Passenger P_6_33306
332.84,elevator_moved,5,,,Elevator_1,"Direction: DOWN, From: F6, Passengers: 4"
332.84,elevator_moved,6,,,Elevator_2,"Direction: IDLE, From: F6, Passengers: 0"
332.84,elevator_moved,2,,,Elevator_3,"Direction: UP, From: F1, Passengers: 2"
333.88,elevator_moved,4,,,Elevator_1,"Direction: DOWN, From: F5, Passengers: 4"
333.88,elevator_moved,7,,,Elevator_2,"Direction: UP, From: F6, Passengers: 0"
333.88,elevator_moved,3,,,Elevator_3,"Direction: UP, From: F2, Passengers: 2"
334.90,passenger_boarded,7,1,DOWN,Elevator_2,Current load: 1
335.55,passenger_generated,6,4,DOWN,,Passenger P_5_33554
334.92,elevator_moved,3,,,Elevator_1,"Direction: DOWN, From: F4, Passengers: 4"
334.92,elevator_moved,6,,,Elevator_2,"Direction: DOWN, From: F7, Passengers: 1"
334.92,elevator_moved,4,,,Elevator_3,"Direction: UP, From: F3, Passengers: 2"
334.92,passenger_alighted,4,,,Elevator_3,Remaining load: 1
335.95,passenger_generated,8,7,DOWN,,Passenger P_7_33595
335.94,passenger_boarded,6,4,DOWN,Elevator_2,Current load: 2
336.33,passenger_generated,5,2,DOWN,,Passenger P_4_33633
335.96,elevator_moved,2,,,Elevator_1,"Direction: DOWN, From: F3, Passengers: 4"
335.96,elevator_moved,5,,,Elevator_2,"Direction: DOWN, From: F6, Passengers: 2"
335.96,elevator_moved,5,,,Elevator_3,"Direction: UP, From: F4, Passengers: 1"
336.98,passenger_boarded,5,2,DOWN,Elevator_2,Current load: 3
337.56,passenger_generated,6,5,DOWN,,Passenger P_5_33756
337.63,passenger_generated,5,1,DOWN,,Passenger P_4_33762
337.74,passenger_generated,5,1,DOWN,,Passenger P_4_33773
337.00,elevator_moved,1,,,Elevator_1,"Direction: DOWN, From: F2, Passengers: 4"
337.00,passenger_alighted,1,,,Elevator_1,Remaining load: 0
337.00,passenger_alighted,1,,,Elevator_1,Remaining load: 0
337.00,passenger_alighted,1,,,Elevator_1,Remaining load: 0
337.00,passenger_alighted,1,,,Elevator_1,Remaining load: 0
337.00,elevator_moved,4,,,Elevator_2,"Direction: DOWN, From: F5, Passengers: 3"
337.00,passenger_alighted,4,,,Elevator_2,Remaining load: 2
337.00,elevator_moved,6,,,Elevator_3,"Direction: UP, From: F5, Passengers: 1"
337.00,passenger_alighted,6,,,Elevator_3,Remaining load: 0
338.41,passenger_generated,8,2,DOWN,,Passenger P_7_33841
338.04,elevator_moved,2,,,Elevator_1,"Direction: UP, From: F1, Passengers: 0"
338.04,elevator_moved,3,,,Elevator_2,"Direction: DOWN, From: F4, Passengers: 2"
338.04,elevator_moved,6,,,Elevator_3,"Direction: IDLE, From: F6, Passengers: 0"
339.79,passenger_generated,8,4,DOWN,,Passenger P_7_33978
339.08,elevator_moved,3,,,Elevator_1,"Direction: UP, From: F2, Passengers: 0"
339.08,elevator_moved,2,,,Elevator_2,"Direction: DOWN, From: F3, Passengers: 2"
339.08,passenger_alighted,2,,,Elevator_2,Remaining load: 1
339.08,elevator_moved,7,,,Elevator_3,"Direction: UP, From: F6, Passengers: 0"
340.12,elevator_moved,4,,,Elevator_1,"Direction: UP, From: F3, Passengers: 0"
340.12,elevator_moved,1,,,Elevator_2,"Direction: DOWN, From: F2, Passengers: 1"
340.12,passenger_alighted,1,,,Elevator_2,Remaining load: 0
340.12,elevator_moved,7,,,Elevator_3,"Direction: IDLE, From: F7, Passengers: 0"
341.15,passenger_boarded,7,8,UP,Elevator_3,Current load: 1
341.16,elevator_moved,5,,,Elevator_1,"Direction: UP, From: F4, Passengers: 0"
341.16,elevator_moved,2,,,Elevator_2,"Direction: UP, From: F1, Passengers: 0"
341.16,elevator_moved,8,,,Elevator_3,"Direction: UP, From: F7, Passengers: 1"
341.16,passenger_alighted,8,,,Elevator_3,Remaining load: 0
342.17,passenger_boarded,5,1,DOWN,Elevator_1,Current load: 2
342.17,passenger_boarded,5,1,DOWN,Elevator_1,Current load: 2
342.19,passenger_boarded,8,7,DOWN,Elevator_3,Current load: 3
342.19,passenger_boarded,8,2,DOWN,Elevator_3,Current load: 3
342.19,passenger_boarded,8,4,DOWN,Elevator_3,Current load: 3
342.57,passenger_generated,7,5,DOWN,,Passenger P_6_34257
342.65,passenger_generated,4,5,UP,,Passenger P_3_34264
342.20,elevator_moved,4,,,Elevator_1,"Direction: DOWN, From: F5, Passengers: 2"
342.20,elevator_moved,1,,,Elevator_2,"Direction: DOWN, From: F2, Passengers: 0"
342.20,elevator_moved,7,,,Elevator_3,"Direction: DOWN, From: F8, Passengers: 3"
342.20,passenger_alighted,7,,,Elevator_3,Remaining load: 2
343.23,passenger_boarded,7,5,DOWN,Elevator_3,Current load: 3
343.38,passenger_generated,7,5,DOWN,,Passenger P_6_34338
343.81,passenger_generated,7,6,DOWN,,Passenger P_6_34380
343.24,elevator_moved,3,,,Elevator_1,"Direction: DOWN, From: F4, Passengers: 2"
343.24,elevator_moved,2,,,Elevator_2,"Direction: UP, From: F1, Passengers: 0"
343.24,elevator_moved,6,,,Elevator_3,"Direction: DOWN, From: F7, Passengers: 3"
344.27,passenger_boarded,6,5,DOWN,Elevator_3,Current load: 4
344.47,passenger_generated,4,3,DOWN,,Passenger P_3_34447
344.28,elevator_moved,2,,,Elevator_1,"Direction: DOWN, From: F3, Passengers: 2"
344.28,elevator_moved,3,,,Elevator_2,"Direction: UP, From: F2, Passengers: 0"
344.28,elevator_moved,5,,,Elevator_3,"Direction: DOWN, From: F6, Passengers: 4"
344.28,passenger_alighted,5,,,Elevator_3,Remaining load: 2
344.28,passenger_alighted,5,,,Elevator_3,Remaining load: 2
345.51,passenger_generated,1,5,UP,,Passenger P_0_34551
345.67,passenger_generated,7,5,DOWN,,Passenger P_6_34566
345.32,elevator_moved,1,,,Elevator_1,"Direction: DOWN, From: F2, Passengers: 2"
345.32,passenger_alighted,1,,,Elevator_1,Remaining load: 0
345.32,passenger_alighted,1,,,Elevator_1,Remaining load: 0
345.32,elevator_moved,4,,,Elevator_2,"Direction: UP, From: F3, Passengers: 0"
345.32,elevator_moved,4,,,Elevator_3,"Direction: DOWN, From: F5, Passengers: 2"
345.32,passenger_alighted,4,,,Elevator_3,Remaining load: 1
346.33,passenger_boarded,1,5,UP,Elevator_1,Current load: 1
346.34,passenger_boarded,4,5,UP,Elevator_2,Current load: 1
346.35,passenger_boarded,4,3,DOWN,Elevator_3,Current load: 2
346.36,elevator_moved,2,,,Elevator_1,"Direction: UP, From: F1, Passengers: 1"
346.36,elevator_moved,5,,,Elevator_2,"Direction: UP, From: F4, Passengers: 1"
346.36,passenger_alighted,5,,,Elevator_2,Remaining load: 0
346.36,elevator_moved,3,,,Elevator_3,"Direction: DOWN, From: F4, Passengers: 2"
346.36,passenger_alighted,3,,,Elevator_3,Remaining load: 1
347.40,elevator_moved,3,,,Elevator_1,"Direction: UP, From: F2, Passengers: 1"
347.40,elevator_moved,6,,,Elevator_2,"Direction: UP, From: F5, Passengers: 0"
347.40,elevator_moved,2,,,Elevator_3,"Direction: DOWN, From: F3, Passengers: 1"
347.40,passenger_alighted,2,,,Elevator_3,Remaining load: 0
348.44,elevator_moved,4,,,Elevator_1,"Direction: UP, From: F3, Passengers: 1"
348.44,elevator_moved,7,,,Elevator_2,"Direction: UP, From: F6, Passengers: 0"
348.44,elevator_moved,1,,,Elevator_3,"Direction: DOWN, From: F2, Passengers: 0"
349.46,passenger_boarded,7,5,DOWN,Elevator_2,Current load: 3
349.46,passenger_boarded,7,6,DOWN,Elevator_2,Current load: 3
349.46,passenger_boarded,7,5,DOWN,Elevator_2,Current load: 3
349.48,elevator_moved,5,,,Elevator_1,"Direction: UP, From: F4, Passengers: 1"
349.48,passenger_alighted,5,,,Elevator_1,Remaining load: 0
349.48,elevator_moved,6,,,Elevator_2,"Direction: DOWN, From: F7, Passengers: 3"
349.48,passenger_alighted,6,,,Elevator_2,Remaining load: 2
349.48,elevator_moved,1,,,Elevator_3,"Direction: IDLE, From: F1, Passengers: 0"
350.54,passenger_generated,6,2,DOWN,,Passenger P_5_35054
350.92,passenger_generated,2,8,UP,,Passenger P_1_35091
351.39,passenger_generated,1,3,UP,,Passenger P_0_35138
350.52,elevator_moved,6,,,Elevator_1,"Direction: UP, From: F5, Passengers: 0"
350.52,elevator_moved,5,,,Elevator_2,"Direction: DOWN, From: F6, Passengers: 2"
350.52,passenger_alighted,5,,,Elevator_2,Remaining load: 0
350.52,passenger_alighted,5,,,Elevator_2,Remaining load: 0
350.52,elevator_moved,1,,,Elevator_3,"Direction: IDLE, From: F1, Passengers: 0"
351.53,passenger_boarded,6,2,DOWN,Elevator_1,Current load: 1
351.55,passenger_boarded,1,3,UP,Elevator_3,Current load: 1
351.70,passenger_generated,7,3,DOWN,,Passenger P_6_35170
352.47,passenger_generated,7,2,DOWN,,Passenger P_6_35246
351.56,elevator_moved,5,,,Elevator_1,"Direction: DOWN, From: F6, Passengers: 1"
351.56,elevator_moved,6,,,Elevator_2,"Direction: UP, From: F5, Passengers: 0"
351.56,elevator_moved,2,,,Elevator_3,"Direction: UP, From: F1, Passengers: 1"
352.59,passenger_boarded,2,8,UP,Elevator_3,Current load: 2
352.60,elevator_moved,4,,,Elevator_1,"Direction: DOWN, From: F5, Passengers: 1"
352.60,elevator_moved,7,,,Elevator_2,"Direction: UP, From: F6, Passengers: 0"
352.60,elevator_moved,3,,,Elevator_3,"Direction: UP, From: F2, Passengers: 2"
352.60,passenger_alighted,3,,,Elevator_3,Remaining load: 1
353.62,passenger_boarded,7,3,DOWN,Elevator_2,Current load: 2
353.62,passenger_boarded,7,2,DOWN,Elevator_2,Current load: 2
353.64,elevator_moved,3,,,Elevator_1,"Direction: DOWN, From: F4, Passengers: 1"
353.64,elevator_moved,6,,,Elevator_2,"Direction: DOWN, From: F7, Passengers: 2"
353.64,elevator_moved,4,,,Elevator_3,"Direction: UP, From: F3, Passengers: 1"
354.76,passenger_generated,8,7,DOWN,,Passenger P_7_35476
354.95,passenger_generated,6,7,UP,,Passenger P_5_35494
354.68,elevator_moved,2,,,Elevator_1,"Direction: DOWN, From: F3, Passengers: 1"
354.68,passenger_alighted,2,,,Elevator_1,Remaining load: 0
354.68,elevator_moved,5,,,Elevator_2,"Direction: DOWN, From: F6, Passengers: 2"
354.68,elevator_moved,5,,,Elevator_3,"Direction: UP, From: F4, Passengers: 1"
355.79,passenger_generated,1,4,UP,,Passenger P_0_35579
355.72,elevator_moved,2,,,Elevator_1,"Direction: IDLE, From: F2, Passengers: 0"
355.72,elevator_moved,4,,,Elevator_2,"Direction: DOWN, From: F5, Passengers: 2"
355.72,elevator_moved,6,,,Elevator_3,"Direction: UP, From: F5, Passengers: 1"
356.75,passenger_boarded,6,7,UP,Elevator_3,Current load: 2
356.94,passenger_generated,7,6,DOWN,,Passenger P_6_35694
356.97,passenger_generated,6,5,DOWN,,Passenger P_5_35697
357.05,passenger_generated,5,8,UP,,Passenger P_4_35704
357.49,passenger_generated,1,4,UP,,Passenger P_0_35748
356.76,elevator_moved,1,,,Elevator_1,"Direction: DOWN, From: F2, Passengers: 0"
356.76,elevator_moved,3,,,Elevator_2,"Direction: DOWN, From: F4, Passengers: 2"
356.76,passenger_alighted,3,,,Elevator_2,Remaining load: 1
356.76,elevator_moved,7,,,Elevator_3,"Direction: UP, From: F6, Passengers: 2"
356.76,passenger_alighted,7,,,Elevator_3,Remaining load: 1
357.77,passenger_generated,3,5,UP,,Passenger P_2_35777
357.77,passenger_boarded,1,4,UP,Elevator_1,Current load: 2
357.77,passenger_boarded,1,4,UP,Elevator_1,Current load: 2
358.09,passenger_generated,3,2,DOWN,,Passenger P_2_35809
358.64,passenger_generated,2,3,UP,,Passenger P_1_35863
358.66,passenger_generated,1,8,UP,,Passenger P_0_35866
357.80,elevator_moved,2,,,Elevator_1,"Direction: UP, From: F1, Passengers: 2"
357.80,elevator_moved,2,,,Elevator_2,"Direction: DOWN, From: F3, Passengers: 1"
357.80,passenger_alighted,2,,,Elevator_2,Remaining load: 0
357.80,elevator_moved,8,,,Elevator_3,"Direction: UP, From: F7, Passengers: 1"
357.80,passenger_alighted,8,,,Elevator_3,Remaining load: 0
358.84,passenger_generated,3,2,DOWN,,Passenger P_2_35883
358.81,passenger_boarded,2,3,UP,Elevator_1,Current load: 3
358.83,passenger_boarded,8,7,DOWN,Elevator_3,Current load: 1
358.84,elevator_moved,3,,,Elevator_1,"Direction: UP, From: F2, Passengers: 3"
358.84,passenger_alighted,3,,,Elevator_1,Remaining load: 2
358.84,elevator_moved,1,,,Elevator_2,"Direction: DOWN, From: F2, Passengers: 0"
358.84,elevator_moved,7,,,Elevator_3,"Direction: DOWN, From: F8, Passengers: 1"
358.84,passenger_alighted,7,,,Elevator_3,Remaining load: 0
359.85,passenger_boarded,3,5,UP,Elevator_1,Current load: 3
359.86,passenger_boarded,1,8,UP,Elevator_2,Current load: 1
359.87,passenger_boarded,7,6,DOWN,Elevator_3,Current load: 1
360.71,passenger_generated,3,5,UP,,Passenger P_2_36070
359.88,elevator_moved,4,,,Elevator_1,"Direction: UP, From: F3, Passengers: 3"
359.88,passenger_alighted,4,,,Elevator_1,Remaining load: 1
359.88,passenger_alighted,4,,,Elevator_1,Remaining load: 1
359.88,elevator_moved,2,,,Elevator_2,"Direction: UP, From: F1, Passengers: 1"
359.88,elevator_moved,6,,,Elevator_3,"Direction: DOWN, From: F7, Passengers: 1"
359.88,passenger_alighted,6,,,Elevator_3,Remaining load: 0
360.91,passenger_boarded,6,5,DOWN,Elevator_3,Current load: 1
361.50,passenger_generated,2,8,UP,,Passenger P_1_36149
360.92,elevator_moved,5,,,Elevator_1,"Direction: UP, From: F4, Passengers: 1"
360.92,passenger_alighted,5,,,Elevator_1,Remaining load: 0
360.92,elevator_moved,3,,,Elevator_2,"Direction: UP, From: F2, Passengers: 1"
360.92,elevator_moved,5,,,Elevator_3,"Direction: DOWN, From: F6, Passengers: 1"
360.92,passenger_alighted,5,,,Elevator_3,Remaining load: 0
361.93,passenger_boarded,5,8,UP,Elevator_1,Current load: 1
361.94,passenger_boarded,3,5,UP,Elevator_2,Current load: 2
362.81,passenger_generated,5,3,DOWN,,Passenger P_4_36281
362.95,passenger_generated,1,8,UP,,Passenger P_0_36294
361.96,elevator_moved,6,,,Elevator_1,"Direction: UP, From: F5, Passengers: 1"
361.96,elevator_moved,4,,,Elevator_2,"Direction: UP, From: F3, Passengers: 2"
361.96,elevator_moved,4,,,Elevator_3,"Direction: DOWN, From: F5, Passengers: 0"
363.19,passenger_generated,5,4,DOWN,,Passenger P_4_36318
363.39,passenger_generated,1,4,UP,,Passenger P_0_36339
363.00,elevator_moved,7,,,Elevator_1,"Direction: UP, From: F6, Passengers: 1"
363.00,elevator_moved,5,,,Elevator_2,"Direction: UP, From: F4, Passengers: 2"
363.00,passenger_alighted,5,,,Elevator_2,Remaining load: 1
363.00,elevator_moved,3,,,Elevator_3,"Direction: DOWN, From: F4, Passengers: 0"
364.04,passenger_generated,1,3,UP,,Passenger P_0_36403
364.03,passenger_boarded,3,2,DOWN,Elevator_3,Current load: 2
364.03,passenger_boarded,3,2,DOWN,Elevator_3,Current load: 2
364.40,passenger_generated,8,3,DOWN,,Passenger P_7_36440
364.87,passenger_generated,7,2,DOWN,,Passenger P_6_36487
364.04,elevator_moved,8,,,Elevator_1,"Direction: UP, From: F7, Passengers: 1"
364.04,passenger_alighted,8,,,Elevator_1,Remaining load: 0
364.04,elevator_moved,6,,,Elevator_2,"Direction: UP, From: F5, Passengers: 1"
364.04,elevator_moved,2,,,Elevator_3,"Direction: DOWN, From: F3, Passengers: 2"
364.04,passenger_alighted,2,,,Elevator_3,Remaining load: 0
364.04,passenger_alighted,2,,,Elevator_3,Remaining load: 0
365.05,passenger_boarded,8,3,DOWN,Elevator_1,Current load: 1
365.08,elevator_moved,7,,,Elevator_1,"Direction: DOWN, From: F8, Passengers: 1"
365.08,elevator_moved,7,,,Elevator_2,"Direction: UP, From: F6, Passengers: 1"
365.08,elevator_moved,1,,,Elevator_3,"Direction: DOWN, From: F2, Passengers: 0"
366.09,passenger_boarded,7,2,DOWN,Elevator_1,Current load: 2
366.11,passenger_boarded,1,8,UP,Elevator_3,Current load: 3
366.11,passenger_boarded,1,4,UP,Elevator_3,Current load: 3
366.11,passenger_boarded,1,3,UP,Elevator_3,Current load: 3
366.25,passenger_generated,1,2,UP,,Passenger P_0_36624
366.12,elevator_moved,6,,,Elevator_1,"Direction: DOWN, From: F7, Passengers: 2"
366.12,elevator_moved,8,,,Elevator_2,"Direction: UP, From: F7, Passengers: 1"
366.12,passenger_alighted,8,,,Elevator_2,Remaining load: 0
366.12,elevator_moved,2,,,Elevator_3,"Direction: UP, From: F1, Passengers: 3"
367.15,passenger_boarded,2,8,UP,Elevator_3,Current load: 4
367.16,elevator_moved,5,,,Elevator_1,"Direction: DOWN, From: F6, Passengers: 2"
367.16,elevator_moved,8,,,Elevator_2,"Direction: IDLE, From: F8, Passengers: 0"
367.16,elevator_moved,3,,,Elevator_3,"Direction: UP, From: F2, Passengers: 4"
367.16,passenger_alighted,3,,,Elevator_3,Remaining load: 3
368.17,passenger_boarded,5,3,DOWN,Elevator_1,Current load: 4
368.17,passenger_boarded,5,4,DOWN,Elevator_1,Current load: 4
368.20,elevator_moved,4,,,Elevator_1,"Direction: DOWN, From: F5, Passengers: 4"
368.20,passenger_alighted,4,,,Elevator_1,Remaining load: 3
368.20,elevator_moved,8,,,Elevator_2,"Direction: IDLE, From: F8, Passengers: 0"
368.20,elevator_moved,4,,,Elevator_3,"Direction: UP, From: F3, Passengers: 3"
368.20,passenger_alighted,4,,,Elevator_3,Remaining load: 2
369.24,elevator_moved,3,,,Elevator_1,"Direction: DOWN, From: F4, Passengers: 3"
369.24,passenger_alighted,3,,,Elevator_1,Remaining load: 1
369.24,passenger_alighted,3,,,Elevator_1,Remaining load: 1
369.24,elevator_moved,8,,,Elevator_2,"Direction: IDLE, From: F8, Passengers: 0"
369.24,elevator_moved,5,,,Elevator_3,"Direction: UP, From: F4, Passengers: 2"
370.59,passenger_generated,1,5,UP,,Passenger P_0_37059
371.08,passenger_generated,2,8,UP,,Passenger P_1_37108
370.28,elevator_moved,2,,,Elevator_1,"Direction: DOWN, From: F3, Passengers: 1"
370.28,passenger_alighted,2,,,Elevator_1,Remaining load: 0
370.28,elevator_moved,8,,,Elevator_2,"Direction: IDLE, From: F8, Passengers: 0"
370.28,elevator_moved,6,,,Elevator_3,"Direction: UP, From: F5, Passengers: 2"
371.32,elevator_moved,1,,,Elevator_1,"Direction: DOWN, From: F2, Passengers: 0"
371.32,elevator_moved,8,,,Elevator_2,"Direction: IDLE, From: F8, Passengers: 0"
371.32,elevator_moved,7,,,Elevator_3,"Direction: UP, From: F6, Passengers: 2"
372.33,passenger_boarded,1,2,UP,Elevator_1,Current load: 2
372.33,passenger_boarded,1,5,UP,Elevator_1,Current load: 2
372.36,elevator_moved,2,,,Elevator_1,"Direction: UP, From: F1, Passengers: 2"
